Name,Spend,Pareto
revolvers6 inc.,16647124.65,56.79032 %
brained15 inc.,16622384.5,56.81351 %
combined10 inc.,16609352,56.83668 %
hardens7 inc.,16585429.9,56.85982 %
position15 inc.,16584097.8,56.88295 %
carboy10 inc.,16534507.2,56.90602 %
ovarian4 inc.,16497634.95,56.92903 %
vacuums inc.,16391251.05,56.95190 %
immodestly9 inc.,16388395.65,56.97476 %
protruded12 inc.,16384981.05,56.99762 %
illiteracy1 inc.,16369269.75,57.02046 %
hose6 inc.,16351070.2,57.04327 %
impalement6 inc.,16324677.45,57.06604 %
leavened5 inc.,16319856.9,57.08881 %
speeding2 inc.,16313981.8,57.11157 %
waned2 inc.,16293577.35,57.13430 %
prechilled9 inc.,16290057.75,57.15702 %
rectify11 inc.,16218072.9,57.17965 %
laps11 inc.,16210024.2,57.20226 %
congregate8 inc.,16207598.4,57.22487 %
snowballed7 inc.,16201992.15,57.24747 %
polished15 inc.,16201551,57.27008 %
rejoined8 inc.,16180510.95,57.29265 %
ties11 inc.,16164616.2,57.31520 %
conifers10 inc.,16155352.7,57.33774 %
postures8 inc.,16130440.8,57.36024 %
shoves16 inc.,16118330.2,57.38273 %
tresses6 inc.,16075874.19,57.81192 %
systoles11 inc.,16057416.9,57.40513 %
crucifixes8 inc.,16043166.6,57.42751 %
carbonize6 inc.,16009205.55,57.44984 %
reverend16 inc.,15991806.15,57.47215 %
modifiers8 inc.,15925969.4,57.51662 %
relativity16 inc.,15870438.5,57.53876 %
uncurled inc.,15853774.95,57.56088 %
spinet12 inc.,15817645,57.58295 %
vibration9 inc.,15804325.05,57.60500 %
dowel10 inc.,15795036.3,57.62703 %
calms6 inc.,15780341.4,57.64904 %
tartar10 inc.,15763105.3,57.67103 %
inductive9 inc.,15761354,57.69302 %
occupation inc.,15744305.1,57.71499 %
ogee10 inc.,15738423.6,57.73694 %
upstart15 inc.,15737478.35,57.75890 %
attested13 inc.,15734836.05,57.78085 %
ladyfinger16 inc.,15733348.5,57.80280 %
soldiers9 inc.,15725997.65,57.82473 %
gilts12 inc.,15723048.7,57.84667 %
fray12 inc.,15707664.3,57.86858 %
eructing inc.,15707217.6,57.89049 %
ethnic2 inc.,15706706.7,57.91241 %
voluminous5 inc.,15693772,57.93430 %
savored3 inc.,15666425.1,57.95615 %
custom6 inc.,15626793.3,57.97796 %
alights11 inc.,15607429.6,57.99973 %
equipoise14 inc.,15607240.1,58.02150 %
ululate2 inc.,15599933.9,58.04326 %
plateaus14 inc.,15586833.3,58.06501 %
fanfared1 inc.,15564311.2,58.08672 %
aerie15 inc.,15535254.6,58.10839 %
lolling5 inc.,15528089.55,58.13006 %
humans inc.,15509585.4,58.15169 %
microscope3 inc.,15502293.1,58.17332 %
unfaithful16 inc.,15478263,58.19491 %
programers16 inc.,15459835.05,58.21648 %
carts13 inc.,15450034.8,58.23803 %
pierces8 inc.,15394203,58.25951 %
wooing16 inc.,15385377.39,58.91050 %
ballistics16 inc.,15343555.05,58.28091 %
grandpa5 inc.,15340202.6,58.30231 %
slattern13 inc.,15323694.3,58.32369 %
shyster11 inc.,15305724.15,58.34504 %
raids2 inc.,15294679.8,58.36638 %
friend inc.,15293926.2,58.38771 %
buds7 inc.,15288319.65,58.40904 %
memoir14 inc.,15279569.85,58.43036 %
calorific9 inc.,15270007.5,58.45166 %
deputizes8 inc.,15263328.4,58.47295 %
ataxic12 inc.,15221702.4,58.49419 %
exaction12 inc.,15203794.2,58.51540 %
keyboard14 inc.,15160419.4,58.53655 %
janitor5 inc.,15120839.43,58.99640 %
quashed4 inc.,15033152.34,61.47061 %
burg5 inc.,15022167.85,58.55750 %
ferrous8 inc.,15014776.38,61.32992 %
shilled11 inc.,15001821.95,58.57843 %
gutless inc.,14901360,58.59922 %
caseins8 inc.,14861155.25,58.61995 %
fustians5 inc.,14856224.4,58.64068 %
gourd6 inc.,14849930.7,61.57804 %
destructed15 inc.,14808107.85,58.66134 %
reaps14 inc.,14802421.1,58.70264 %
throne14 inc.,14778088.65,58.72326 %
mystique6 inc.,14744619.3,58.74383 %
bosons14 inc.,14741403.45,58.76439 %
gunner8 inc.,14666516.55,58.80539 %
lingoes2 inc.,14662782.8,58.82585 %
horsemen9 inc.,14655801.3,58.84629 %
valuation16 inc.,14639618.7,58.86672 %
overages12 inc.,14637401.4,58.88714 %
dirtier3 inc.,14631951.6,58.90755 %
weathered6 inc.,14575432.35,58.92788 %
spawns5 inc.,14560776.6,58.94819 %
victor14 inc.,14519475.45,58.96845 %
adulator13 inc.,14516080.05,58.98870 %
stretching5 inc.,14505458.2,59.00894 %
sneakily8 inc.,14503175.7,59.02917 %
histology5 inc.,14489001.6,59.04938 %
smeariest9 inc.,14488464.7,59.06959 %
diagonally6 inc.,14478045.15,59.08979 %
hemlock inc.,14477297.55,59.10999 %
april12 inc.,14476946.4,59.13018 %
maid2 inc.,14461693.2,59.15036 %
mishmash8 inc.,14449149.9,59.17052 %
refinished11 inc.,14448459.3,59.19067 %
kymograph13 inc.,14436792,62.15957 %
derricks9 inc.,14430085.65,59.21080 %
seizure12 inc.,14423900.4,59.23092 %
dreamed11 inc.,14410400.35,59.25103 %
originate inc.,14410087.65,59.27113 %
schooner9 inc.,14389406.1,59.29120 %
carom13 inc.,14378061.9,59.31126 %
literature15 inc.,14359444.5,59.33129 %
tenant inc.,14347113.15,59.35131 %
attain11 inc.,14298507.6,59.37126 %
flicking4 inc.,14292157.35,59.39119 %
vassal6 inc.,14269299,59.41110 %
spindle13 inc.,14248931.4,62.34616 %
entangles11 inc.,14233004.05,59.43096 %
glutted1 inc.,14230921.4,59.45081 %
strugglers10 inc.,14185583.1,59.47060 %
wildfire inc.,14167704.1,59.49036 %
bauxites4 inc.,14157489.15,59.51011 %
fey2 inc.,14155015.5,59.52986 %
iterating inc.,14147409.7,59.54960 %
histogram10 inc.,14135023.05,59.58904 %
sarcophagi13 inc.,14134985.25,59.60876 %
terries15 inc.,14126397.8,59.62846 %
factually4 inc.,14122593.45,59.64816 %
wickedest8 inc.,14091637.7,59.66782 %
carets14 inc.,14081692.9,59.68747 %
helpfully2 inc.,14080584.6,59.70711 %
neurosis7 inc.,14065811.85,59.72673 %
checkroom6 inc.,14057212.2,59.74634 %
behead13 inc.,14056100.2,59.76595 %
expose2 inc.,14034592.35,59.78553 %
alecks1 inc.,14027873.25,59.80510 %
deports9 inc.,13982835.1,59.84412 %
sprinklers12 inc.,13974270,59.86362 %
intestine3 inc.,13969548.8,59.88310 %
unbinds11 inc.,13936791.75,59.90255 %
miffs13 inc.,13931802,59.92198 %
toluenes14 inc.,13925374.35,59.94141 %
finalizes15 inc.,13913464.95,59.96082 %
brickwork7 inc.,13909732.8,59.98022 %
obeys6 inc.,13865145.75,59.99957 %
prosecuted7 inc.,13814958.45,60.01884 %
hooligans11 inc.,13802130.3,60.03809 %
foams11 inc.,13776583.7,60.05731 %
pinpricks inc.,13762692.45,60.07651 %
creeping8 inc.,13761385.9,60.09571 %
conjoin14 inc.,13758617.75,60.11490 %
chanukahs3 inc.,13749558.3,60.13408 %
affixing12 inc.,13729021.35,60.15324 %
pubis7 inc.,13725531,60.17238 %
scaling inc.,13719588.6,60.19152 %
starter inc.,13715999.16,63.17540 %
pulsation10 inc.,13711198.65,60.21065 %
melanges10 inc.,13676624.1,60.22973 %
quotients9 inc.,13667919.45,60.24880 %
inputted6 inc.,13655869.8,60.26785 %
tomb13 inc.,13651391.5,60.28689 %
caldrons9 inc.,13641812.55,60.30592 %
joining12 inc.,13612502.85,60.32491 %
trapezoid3 inc.,13593395.2,60.34388 %
replicate14 inc.,13587589.5,60.36283 %
bypassing4 inc.,13567389.15,60.38176 %
relaxant inc.,13534579.17,62.35003 %
aloof11 inc.,13476394.68,60.76749 %
example12 inc.,13446802.2,60.41928 %
bowel inc.,13419723.45,60.43800 %
dissembles5 inc.,13395490.5,60.45669 %
asperse16 inc.,13393742.25,60.47538 %
prudence4 inc.,13380462.81,60.89410 %
reverend14 inc.,13350606.75,60.49400 %
verify16 inc.,13336873.95,60.51261 %
god5 inc.,13330976.55,60.53120 %
gustos4 inc.,13291391.4,60.56831 %
verdancy6 inc.,13268136,60.58682 %
expects11 inc.,13262838,60.60533 %
patroon5 inc.,13222055.6,60.62377 %
solenoidal15 inc.,13221940.6,60.64222 %
largo3 inc.,13217630.2,60.66066 %
disposes15 inc.,13191226.2,60.67906 %
misjudged7 inc.,13165506.4,60.69742 %
dovecote inc.,13163256.45,60.71579 %
patens6 inc.,13151420.8,60.73413 %
snuggles8 inc.,13147075,60.75248 %
nonferrous4 inc.,13103247.75,60.77075 %
interns16 inc.,13099884.8,60.78903 %
cacophony inc.,13099371,60.80730 %
glutamate7 inc.,13084657.05,60.82556 %
reinvested10 inc.,13067411.4,60.84379 %
unlatch13 inc.,13034200.95,60.86197 %
worsting12 inc.,13029807.4,60.88015 %
gully inc.,12946872.7,60.89821 %
vengefully1 inc.,12938028.2,60.91626 %
rebuking11 inc.,12926373.3,60.93429 %
vesicant7 inc.,12905999.15,60.95230 %
northern9 inc.,12870314.4,60.97025 %
unshackled11 inc.,12852094.3,60.98818 %
versus4 inc.,12851394.3,61.00611 %
fattest12 inc.,12842652.2,61.02402 %
politick7 inc.,12837399.45,61.04193 %
recherche14 inc.,12832008.15,61.05983 %
arch4 inc.,12818412.15,61.07772 %
redouble8 inc.,12744891.4,61.09550 %
glutting10 inc.,12732862.35,61.11326 %
sticker16 inc.,12721822.2,61.13101 %
apiarists8 inc.,12717228.2,61.14875 %
dichotomy inc.,12699637.05,61.16646 %
vesture3 inc.,12692907.8,61.20188 %
caldrons15 inc.,12688133.6,61.21959 %
breeches6 inc.,12639720.15,61.23722 %
golds4 inc.,12635441.55,61.25485 %
tangos10 inc.,12611295.7,61.27244 %
aeries10 inc.,12611279.1,61.29003 %
ambulate2 inc.,12601783.5,61.30761 %
fruitier16 inc.,12579254.4,61.32516 %
modulation9 inc.,12577077.6,61.34271 %
diddled16 inc.,12574669.65,61.36025 %
sometime3 inc.,12557548.32,64.56468 %
east2 inc.,12550218,61.37776 %
acquittor7 inc.,12528999.3,61.39523 %
reference4 inc.,12474202.65,61.43011 %
horning4 inc.,12455544.1,61.44749 %
enlivens4 inc.,12436064.75,61.46484 %
surfaced2 inc.,12398770.7,61.48214 %
liter12 inc.,12396694.65,61.49943 %
diluting14 inc.,12347456.2,61.53392 %
fide3 inc.,12334831.38,64.85649 %
magnesium9 inc.,12330736.6,61.55112 %
babying14 inc.,12325798,61.56832 %
panoply12 inc.,12308217,61.58549 %
powdery2 inc.,12303679.9,61.60265 %
welfares1 inc.,12301820.64,64.90231 %
priedieus10 inc.,12280015.4,61.61978 %
fibrin8 inc.,12279759,61.63691 %
furlong11 inc.,12270280.4,61.65403 %
golfers11 inc.,12268467.9,61.67114 %
pardonably5 inc.,12258990.6,61.68825 %
knottier7 inc.,12248766.3,61.70533 %
megacycle inc.,12233738.7,61.72240 %
asthma1 inc.,12228333.7,61.73946 %
formal7 inc.,12221779.5,61.75651 %
adenines12 inc.,12215425.3,61.77355 %
prussia15 inc.,12213740.7,61.79059 %
glassing8 inc.,12205194.6,61.80762 %
sneezes8 inc.,12203398.95,61.82464 %
starfish16 inc.,12191772.6,61.84165 %
ruptured7 inc.,12171269.6,61.85863 %
archaic3 inc.,12169923.9,61.87561 %
irruptive2 inc.,12158536.5,61.89257 %
grumblers4 inc.,12150891.1,61.90952 %
crybaby inc.,12137029.35,61.92645 %
asserts3 inc.,12135632.85,61.94338 %
sweated7 inc.,12131327.1,61.96030 %
touting8 inc.,12116477.67,62.39844 %
hawser11 inc.,12112788.9,61.97720 %
cirque4 inc.,12100072.35,61.99408 %
soundless1 inc.,12064441.2,62.01091 %
lateness14 inc.,12046503.3,62.02772 %
fugues3 inc.,12037285.45,62.04451 %
insensibly1 inc.,12033212.05,62.07808 %
netsuke3 inc.,12017119.5,62.11163 %
weaponless9 inc.,12008399.05,62.12838 %
decagram7 inc.,11995839.15,62.14512 %
concaves11 inc.,11991016.3,62.16185 %
period9 inc.,11912958,62.19518 %
treks10 inc.,11907792.4,62.21179 %
cultured6 inc.,11896700.7,62.22839 %
urbanizes9 inc.,11895800.9,62.24498 %
kinship14 inc.,11889051.8,62.26157 %
imbecile5 inc.,11866769.6,62.29469 %
markups16 inc.,11814279.45,62.31117 %
blocks10 inc.,11808111.6,62.32764 %
pot16 inc.,11793384.65,62.34410 %
barbel inc.,11792666.7,65.53571 %
clangs7 inc.,11782318.65,62.36053 %
persona14 inc.,11771085.15,62.37696 %
synod16 inc.,11761943.4,62.39336 %
ligature16 inc.,11738311.8,62.40974 %
toddies16 inc.,11736879.3,62.42611 %
paraphrase15 inc.,11728292.85,62.44247 %
disusing14 inc.,11719428.15,62.45882 %
subtitles12 inc.,11718715.9,62.47517 %
fort3 inc.,11716807.2,62.49152 %
meant13 inc.,11710367.55,62.50785 %
nerves4 inc.,11703741.7,62.52418 %
karmas9 inc.,11693985,62.54049 %
piping11 inc.,11679742.5,62.55679 %
groomsmen16 inc.,11677078.2,62.57308 %
doublest6 inc.,11671470.1,62.58936 %
daffiest7 inc.,11668067.75,62.60564 %
bested7 inc.,11663978.7,62.62191 %
woollies10 inc.,11656869.45,62.63817 %
reverified16 inc.,11649663.45,62.65442 %
carpentry2 inc.,11616795.3,62.67063 %
gymnasium4 inc.,11607371.7,62.68682 %
pastiness2 inc.,11604092.5,62.70301 %
availably9 inc.,11596768.4,62.71919 %
logistics7 inc.,11592199.2,62.73536 %
homologue8 inc.,11579612.9,62.75151 %
gamekeeper7 inc.,11578638.15,62.76767 %
elevators14 inc.,11568741.15,62.78381 %
outskirts15 inc.,11556937.65,62.79993 %
obliquely5 inc.,11543094,62.81603 %
repairable3 inc.,11540499,62.83213 %
vireos6 inc.,11530195.35,62.84822 %
rebated9 inc.,11525793.3,62.86429 %
cruelty13 inc.,11509981.95,62.88035 %
dallas5 inc.,11499406.2,62.89639 %
grocers2 inc.,11493184.3,62.91243 %
lodgment16 inc.,11492578.75,62.92846 %
eschewed6 inc.,11477072.6,62.94447 %
shim11 inc.,11472997.5,62.96048 %
salient9 inc.,11470593.2,62.97648 %
dogmatism3 inc.,11462342,62.99247 %
factotums2 inc.,11462193.6,63.00846 %
thaw11 inc.,11443194.45,63.02442 %
pollywog16 inc.,11442671.9,63.04039 %
superiors11 inc.,11442378.6,63.05635 %
surrey4 inc.,11437138.6,63.07230 %
chancier13 inc.,11431024.06,63.62271 %
blabbiest2 inc.,11430515.4,63.08825 %
tittles6 inc.,11417775.9,63.12012 %
biers2 inc.,11410320.6,63.13604 %
define15 inc.,11400142.95,63.15195 %
triple5 inc.,11392300.65,64.50875 %
puppets15 inc.,11383393.4,63.16783 %
frostbite12 inc.,11382071.6,63.18370 %
ebbs inc.,11380135.7,63.19958 %
recaptures4 inc.,11375495.1,63.21545 %
floored1 inc.,11370793.5,63.23131 %
testifying9 inc.,11364451.5,64.83939 %
dueled inc.,11349448.95,63.26299 %
gunnies10 inc.,11348118.9,63.27882 %
copious1 inc.,11290170.48,65.61703 %
flashback7 inc.,11282512.9,63.29456 %
employment inc.,11271133.2,63.31028 %
waif7 inc.,11238897.15,63.32596 %
violators6 inc.,11220052.2,63.34161 %
trumpeting5 inc.,11219101,63.35726 %
coworker2 inc.,11205993.05,63.37290 %
nominating5 inc.,11197530.6,63.38852 %
values15 inc.,11181511,63.40412 %
committees13 inc.,11178496.14,63.93115 %
stayed15 inc.,11172368.4,63.41970 %
pressuring5 inc.,11170000.65,63.43528 %
discontent4 inc.,11166145.5,63.45086 %
proctors5 inc.,11165697.72,66.61952 %
hereof10 inc.,11149709.85,63.46642 %
abandon13 inc.,11141328.9,63.48196 %
junkman3 inc.,11135686.3,63.49749 %
sobs7 inc.,11120197.7,63.51301 %
remortgage inc.,11120139,63.52852 %
grieves12 inc.,11112891.5,63.55953 %
planktons2 inc.,11090621,63.57501 %
castrated10 inc.,11070188.6,63.59045 %
menacing14 inc.,11053572,63.60587 %
prove inc.,11050590.75,63.62129 %
renumber1 inc.,11050127.8,63.63670 %
lollipops12 inc.,11036179.8,63.65210 %
bucketed7 inc.,11024043.75,63.66748 %
noticing inc.,11021787.9,63.68285 %
splices16 inc.,11011591.65,63.69821 %
sewers13 inc.,11010513.55,63.71357 %
routines13 inc.,10993155.15,63.72891 %
curative5 inc.,10986957.4,63.74424 %
polonium5 inc.,10977154,63.75955 %
siren16 inc.,10972525.65,63.77486 %
grillroom7 inc.,10948504.5,63.79013 %
aviatrixes3 inc.,10933799.5,63.80538 %
lipsticks3 inc.,10932605.4,63.82064 %
unit13 inc.,10918228.75,63.83587 %
stucco8 inc.,10914504.3,63.85109 %
bottom inc.,10909213.8,63.86631 %
bonhomies6 inc.,10867945.6,63.88147 %
squirt11 inc.,10852100.25,63.89661 %
prettied5 inc.,10844583.1,63.91174 %
unwinds15 inc.,10833296.25,63.92685 %
reflector11 inc.,10829430.6,63.94196 %
pruriently7 inc.,10813966.8,63.95705 %
jacked5 inc.,10813128.85,63.97213 %
alarmists8 inc.,10810352.55,63.98721 %
thighs6 inc.,10796956.95,64.00228 %
smackers10 inc.,10795591.8,64.01734 %
fistful6 inc.,10795477.35,64.03240 %
lifeboat16 inc.,10755504.1,64.04740 %
raspiest7 inc.,10751637.78,67.35859 %
glees7 inc.,10721893.2,64.06236 %
sputtered inc.,10712638.95,64.07730 %
clothe11 inc.,10699743.8,64.09223 %
closure14 inc.,10688128.5,64.10714 %
colorful13 inc.,10683355.55,64.12204 %
simplified2 inc.,10675406.7,64.13694 %
knobbed4 inc.,10662952.8,64.15181 %
threshed14 inc.,10646601.55,64.16666 %
undulated1 inc.,10630100.55,64.18149 %
return3 inc.,10617531.3,64.19631 %
clobbers8 inc.,10615568.95,65.14903 %
reedier1 inc.,10607317.5,64.21110 %
fatherland11 inc.,10606560.1,64.22590 %
halest16 inc.,10606303.95,64.24070 %
headway15 inc.,10603378.45,64.25549 %
citrate16 inc.,10595176.8,64.27027 %
tamer inc.,10584465.9,64.28504 %
shacking1 inc.,10579711.05,64.29979 %
observes8 inc.,10548155.88,67.65831 %
striptease13 inc.,10545021.9,64.32925 %
province6 inc.,10541212.35,64.34395 %
stamens inc.,10537272.3,64.35865 %
lotion inc.,10533760.5,64.37335 %
annotate inc.,10521627.6,64.38803 %
fearlessly12 inc.,10520478,64.40270 %
owls2 inc.,10516921.6,64.41737 %
anabolism5 inc.,10509510.45,64.43204 %
sooting7 inc.,10508569.95,64.44670 %
lingoes15 inc.,10505677.2,64.46135 %
presifting7 inc.,10465056.75,64.47595 %
stealthy16 inc.,10457839,64.50514 %
assumption5 inc.,10436246.55,64.51970 %
hapless8 inc.,10425039.8,64.53424 %
regrouped14 inc.,10424909.34,69.19205 %
maybe8 inc.,10421933.22,67.91631 %
skirts6 inc.,10407741.75,64.54876 %
keener5 inc.,10407365.1,64.56328 %
remarkably3 inc.,10404912.18,65.06754 %
valuator inc.,10401458.55,64.57779 %
antelope1 inc.,10394643.45,64.59229 %
seminaries3 inc.,10379652.9,64.60677 %
pitfalls8 inc.,10366804.8,64.62123 %
leader5 inc.,10363562.8,64.63569 %
unseal2 inc.,10348464.8,64.66458 %
audiophile15 inc.,10309658.4,64.67896 %
parches4 inc.,10303734.6,64.69334 %
farseeing14 inc.,10302333.6,64.72208 %
accustoms2 inc.,10300371.75,64.73645 %
decked9 inc.,10286929.95,64.75080 %
carbolics4 inc.,10283328.3,64.76515 %
topiaries3 inc.,10274779.95,64.79382 %
subleasing12 inc.,10272263.4,64.80815 %
thermal16 inc.,10271759.1,66.92667 %
timbales6 inc.,10249502.9,64.83675 %
speechless16 inc.,10248478.65,64.85105 %
measure16 inc.,10231205.1,64.86532 %
bronchitis4 inc.,10209912.3,64.87957 %
ataractic inc.,10208082.7,64.89381 %
pesticide10 inc.,10203160.2,64.90804 %
tepidity2 inc.,10196614.95,64.92227 %
truckers2 inc.,10195006.23,68.59451 %
handily7 inc.,10191431.5,64.93648 %
lupine1 inc.,10181108.7,64.96490 %
snitching13 inc.,10175936,64.97910 %
wineries3 inc.,10173181.8,64.99329 %
floundered14 inc.,10155901.35,65.00746 %
diction inc.,10137933.45,65.02160 %
worships11 inc.,10130338.2,65.03573 %
berthed6 inc.,10127333.25,65.04986 %
vote7 inc.,10121109.9,65.06398 %
foggy7 inc.,10119828.6,65.07810 %
caching inc.,10096138.5,65.09218 %
drippings8 inc.,10092800.68,68.93956 %
cedes2 inc.,10088234,65.10626 %
womanizers2 inc.,10050666.45,65.12028 %
ganglionic16 inc.,10045225.85,65.13429 %
zoologists12 inc.,10039672.05,65.14830 %
fondants7 inc.,10038955.2,65.16230 %
mimicries14 inc.,10036014.1,65.17630 %
outages13 inc.,10034226.6,65.19030 %
pulled6 inc.,10025429.1,65.20429 %
melodrama12 inc.,10007844,65.21825 %
inquirer2 inc.,9998558.82,68.61791 %
noodle4 inc.,9997593.9,65.23220 %
bolted16 inc.,9982348.4,65.24612 %
garbled10 inc.,9969307.65,65.26003 %
opiates11 inc.,9968399.8,65.27394 %
confining1 inc.,9960871.25,65.28783 %
thereunto16 inc.,9915481.5,65.30166 %
exploiters16 inc.,9908518.5,65.31549 %
reconvenes1 inc.,9901383,65.32930 %
uncenter7 inc.,9899909.4,65.34311 %
communes9 inc.,9899271.45,65.35692 %
seashores2 inc.,9887981.9,65.37072 %
inditing inc.,9884283,65.38450 %
figure1 inc.,9861900.2,65.39826 %
openwork inc.,9831816,65.41198 %
epiphyte11 inc.,9831271.2,65.42569 %
heathendom2 inc.,9820973.1,65.46682 %
petulance3 inc.,9819849.6,65.48052 %
tokening5 inc.,9818333.7,65.49421 %
stalest16 inc.,9812181,65.50790 %
pink11 inc.,9798793.2,65.52157 %
barberries11 inc.,9798070.05,65.53524 %
slogan11 inc.,9795595.05,65.54891 %
captains10 inc.,9792678.9,65.56257 %
hedge5 inc.,9777516.15,65.57621 %
stolid8 inc.,9770983.65,65.58984 %
stoniest11 inc.,9767895.15,65.60346 %
doormat11 inc.,9767366.4,65.61709 %
moodier12 inc.,9761258.7,65.63071 %
wares15 inc.,9761136,65.64433 %
won7 inc.,9735471.78,66.10507 %
obvert14 inc.,9735462.1,65.65791 %
splendors8 inc.,9734925.8,65.67149 %
intervener14 inc.,9723902.3,65.68505 %
toped inc.,9718032,65.71217 %
tempos12 inc.,9694217.55,65.72569 %
lioness9 inc.,9681580.5,65.73920 %
yearn7 inc.,9681138.15,65.75270 %
tartaric4 inc.,9676687.8,65.76620 %
families16 inc.,9664627.68,69.28444 %
landlord11 inc.,9663621.8,65.77968 %
squattest15 inc.,9646851,65.79314 %
luring14 inc.,9630071.1,65.80658 %
verities10 inc.,9629923.95,65.82001 %
cobra10 inc.,9622155.05,65.83343 %
bourn10 inc.,9618845.25,65.84685 %
extenuates inc.,9591680.25,65.86023 %
careens2 inc.,9581692.05,65.87360 %
intoxicate10 inc.,9577774.1,65.88696 %
utmost2 inc.,9570453,65.90031 %
forearms8 inc.,9559682.3,65.91365 %
quislings8 inc.,9559050.9,65.92698 %
bels13 inc.,9556133.8,65.94032 %
nudists6 inc.,9555472.9,65.95365 %
derail9 inc.,9553913.1,65.96697 %
yarrows15 inc.,9553801.9,65.98030 %
jungles9 inc.,9553102.05,65.99363 %
emaciate2 inc.,9538992.45,66.00694 %
heritably7 inc.,9529460.65,66.02023 %
readily4 inc.,9526233.8,66.03352 %
prom10 inc.,9518267.7,66.04680 %
remote7 inc.,9511857.3,66.06007 %
idealized inc.,9493461.96,75.95034 %
parrot6 inc.,9489149.8,66.07331 %
refines1 inc.,9488073.3,66.08654 %
reparable13 inc.,9486644.7,66.09978 %
appellant1 inc.,9482226.2,66.11300 %
vocalized10 inc.,9481869.9,66.12623 %
copulated inc.,9481679.6,66.13946 %
cupids15 inc.,9480351.4,66.15268 %
appointing6 inc.,9470916.45,66.16590 %
funnels4 inc.,9469263,66.17911 %
glib9 inc.,9464769.6,66.19231 %
eight14 inc.,9460572.7,66.20551 %
lacewings inc.,9452937.9,66.21870 %
loft5 inc.,9450423.3,66.23188 %
sided16 inc.,9444901.35,66.24506 %
excrements12 inc.,9434649.9,66.25822 %
snowiness4 inc.,9426569.55,66.27137 %
catty11 inc.,9420862.95,66.28451 %
posts3 inc.,9419024.4,66.29765 %
dickered7 inc.,9418770.3,66.31079 %
leached16 inc.,9414629.5,66.32392 %
pickles10 inc.,9409872.6,66.33705 %
cabbed14 inc.,9406559.55,66.35017 %
happening16 inc.,9400665.3,66.36329 %
immunity inc.,9396076.9,66.37640 %
clickers9 inc.,9394245.75,66.38950 %
wriggles4 inc.,9383536.5,66.40259 %
monocle6 inc.,9382421.2,66.41568 %
dandies12 inc.,9379222.6,66.42877 %
masturbate9 inc.,9378186.9,66.44185 %
pansies16 inc.,9370894.35,66.46800 %
causes16 inc.,9367798.65,66.48107 %
benzoate1 inc.,9359832,66.49413 %
familial4 inc.,9359751.84,67.02443 %
vitals16 inc.,9357931.8,66.50718 %
stole inc.,9357212.85,66.52024 %
